state,statename,id,ufips,name,type,local,pressure,countyleg,stateleg,localcourts,statecourts,commission,loczoning,council,cntyboard,cntyzoning,envboard,commission_norez,council_norez,cntyboard_norez,envboard_norez,publhlth_norez,dsgnrev_norez,sfulandsupply,mfulandsupply,sfuinfracost,mfuinfracost,sfudensrestr,mfudensrestr,sfuimpact,mfuimpact,sfubudget,mfubudget,sfucouncil,mfucouncil,sfucitizen,mfucitizen,sfuschool,mfuschool,sfulengthzoning,mfulengthzoning,sfulengthpermit,mfulengthpermit,sfulengthdvlp,mfulengthdvlp,sfupermitlimit,mfupermitlimit,sfuconstrlimit,mfuconstrlimit,mfudwelllimit,mfudwellunitlimit,minlotsize,minlotsize_lhalfacre,minlotsize_mhalfacre,minlotsize_oneacre,minlotsize_twoacres,affordable,sfusupply,mfusupply,commsupply,indsupply,lotdevcostincrease,sflotdevcostincrease,time_sfu,time_mfu,timechg_sfu,timechg_mfu,time1_l50sfu,time1_m50sfu,time1_mfu,time2_l50sfu,time2_m50sfu,time2_mfu,submitted,alloc_local,alloc_pressure,alloc_countyleg,alloc_sfubudget,alloc_mfubudget,alloc_sfucouncil,alloc_mfucouncil,alloc_sfucitizen,alloc_mfucitizen,alloc_sfuschool,alloc_mfuschool,alloc_LPPI,alloc_time_sfu,alloc_time_mfu,alloc_time1_l50sfu,alloc_time1_m50sfu,alloc_time1_mfu,alloc_time2_l50sfu,alloc_time2_m50sfu,alloc_time2_mfu,alloc_ADI,approved,officialname,execrating,judicialrating,town_meet,zonvote,zonvote_super,totinitiatives,msaname99,msa99,stateid,msastate,stacode,namene,LPPI,SPII,SCII,LZAI,LPAI,LAI,DRI,OSI,EI,SRI,ADI,WRLURI,weight,weight_metro
Washington,WA,207086,11615,"Chelan City, WA",City,5,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,50,50,1,1,0,0,4.5,4.5,4.5,4.5,4.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Craig Gildroy,3,2,0,0,0,0,,9999,WA,48,WA,,-.44970718,2.4159226,2,2,0,0,0,0,1,0,3.3333333,-.36318216,8.8019543,
Washington,WA,304316,37900,"Lake Stevens City, WA",City,5,3,1,3,1,3,1,0,1,0,0,0,0,1,0,0,0,1,4,4,3,2,3,1,4,4,4,4,1,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,50,70,5,5,1,1,7.433867,9.6993876,12.168646,4.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,John Jimerson,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,-.23944126,2.4159226,2,2,2,0,0,1,1,0,6.4224334,.79766935,13.727217,10.473387
Washington,WA,207159,11825,"Cheney City, WA",City,5,4,3,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,1,2,3,3,3,3,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,,,4,4,1,1,18.5,18.5,18.5,9.5,9.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Tom Richardson,3,2,0,0,0,0,"Spokane, WA MSA",7840,WA,7840,WA,,.46144509,2.4159226,2,2,0,0,0,1,1,0,10.666667,1.042522,3.3939691,3.166039
Washington,WA,206783,63000,"Seattle City, WA",City,5,5,1,5,1,5,0,0,1,0,0,0,0,0,0,1,0,1,4,2,2,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,3,,,8.510871241503054,9.122693478301427,,,18.5,18.5,18.5,18.5,18.5,18.5,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,John Skelton,3,2,0,0,0,2,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,2.1250494,2.4159226,2,1,2,0,0,1,0,0,15.272261,2.3874638,1.6174051,2.2182131
Washington,WA,206729,35940,"Kirkland City, WA",City,5,4,2,5,2,3,1,0,1,0,0,0,0,0,0,0,0,1,5,5,2,2,2,2,2,2,1,1,1,3,1,3,1,1,1,2,3,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,5,3,3,2,90,100,3,10,1,1,18.5,18.5,18.5,18.5,18.5,18.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,Eric Shields,3,2,0,0,0,1,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,.94280398,2.4159226,2,2,1,0,0,0,1,0,14.5,1.3844273,3.7114556,4.4138036
Washington,WA,206817,17635,"Des Moines City, WA",City,5,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,5,4,5,3,5,3,5,5,5,5,1,3,1,1,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,0,5,5,2,3,50,70,2,4,2,2,9.5,9.5,9.5,1.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,1,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,1.3633358,2.4159226,2,1,0,0,1,1,1,0,4.6666665,1.3475307,7.7882924,7.2603354
Washington,WA,254798,15290,"Covington City, WA",City,5,4,4,3,2,3,0,0,1,0,0,0,0,0,0,0,1,0,5,5,2,2,1,1,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,4,4,4,4,90,90,5,5,0,0,18.5,18.5,18.5,9.5,9.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew D. Dempsey,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,.11100192,2.4159226,2,1,1,0,0,1,1,0,11,1.2222573,24.196924,15.052617
Washington,WA,169012,62288,"Seatac City, WA",City,5,4,4,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,3,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,0,0,0,0,0,0,1,1,1,1,1,0,4,2,4,5,50,70,1,3,0,0,4.5,9.5,9.5,1.5,1.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Steve Butler,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,-.23944126,2.4159226,2,1,0,0,1,1,1,0,4.1111112,.82060462,7.5910368,7.5291357
Washington,WA,369637,39335,"Liberty Lake City, WA",City,4,3,2,2,2,2,1,0,1,0,0,0,1,1,0,0,0,0,5,4,4,4,3,3,2,2,1,1,3,3,3,3,4,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,100,100,1,1,0,0,4.5,4.5,4.5,4.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Doug Smith,3,2,0,0,0,0,"Spokane, WA MSA",7840,WA,7840,WA,,-.029175362,2.4159226,2,2,2,0,0,1,1,0,3.3333333,.54347807,11.234781,7.8259549
Washington,WA,206719,35415,"Kent City, WA",City,5,5,3,3,3,3,1,1,1,0,0,1,0,0,0,1,0,1,5,5,5,5,5,5,5,5,2,2,5,5,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,2,100,100,1,1,0,0,18.5,18.5,18.5,18.5,18.5,18.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Charlene Anderson,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,1.0922428,2.4159226,2,4,2,0,0,1,1,0,12.666667,1.7245808,4.5902386,4.8007598
Washington,WA,169211,24810,"Forks City, WA",City,1,3,2,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,2,2,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,3,10,30,3,3,0,0,1.5,1.5,1.5,1.5,1.5,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,William R. Fleck,3,2,0,0,0,0,,9999,WA,48,WA,,-1.430948,2.4159226,2,2,1,0,0,1,0,0,2,-.26111841,15.964321,
Washington,WA,212750,38038,"Lakewood, WA",City,5,3,4,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,5,5,4,4,2,3,1,1,1,1,1,1,1,3,2,2,3,3,3,3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,4,2,3,2,90,90,3,5,0,0,11.466921,8.9770679,7.9010577,9.5,9.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,12,Dan Catron,3,2,0,0,0,1,"Tacoma, WA PMSA",8200,WA,8200,WA,,1.0829812,2.4159226,2,2,0,0,0,0,1,0,7.6494498,.52770942,4.9295235,4.930985
Washington,WA,206945,68435,"Sumner City, WA",City,5,4,5,5,2,4,0,0,1,0,0,0,0,1,0,0,0,1,5,5,4,4,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,3,10,100,1,2,1,1,18.5,17.079519,17.297819,18.5,18.5,18.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,Ryan Windish,3,2,0,0,0,0,"Tacoma, WA PMSA",8200,WA,8200,WA,,.25117919,2.4159226,2,1,2,0,0,1,1,0,12.541926,1.6183921,7.1591625,6.2180123
Washington,WA,206926,55995,"Ponlsbo City, WA",City,5,3,3,4,3,5,1,0,2,0,0,0,1,1,0,0,0,0,5,3,4,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,3,2,4,3,0,0,0,0,0,0,1,,1,,,0,4,3,3,4,50,70,8,3,1,0,24,24,18.5,18.5,18.5,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Karla Boughton,3,2,0,0,0,0,"Bremerton, WA PMSA",1150,WA,1150,WA,,-.029175362,2.4159226,2,2,2,0,0,0,1,0,13.833333,1.2285169,6.3183112,5.4968772
Washington,WA,206907,55785,"Port Orchard City, WA",City,4,3,4,5,3,4,1,0,1,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,,,,0,4,3,3,4,30,50,6,6,1,1,4.5,9.5,4.5,9.5,9.5,9.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,3,2,0,0,0,0,"Bremerton, WA PMSA",1150,WA,1150,WA,,-.3095299,2.4159226,2,2,0,0,0,1,1,0,7.2222223,.46418276,6.945857,6.1393342
Washington,WA,206898,46020,"Milton City, WA",City,4,4,3,5,4,4,1,0,1,0,0,0,1,1,0,0,0,0,4,5,2,2,5,5,4,4,5,5,1,5,5,5,1,1,3,3,4,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,3,5,2,2,10,30,2,4,0,0,18.5,18.5,18.5,4.5,9.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Angela Brooks,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,8200,WA,,.67171097,2.4159226,2,2,2,0,0,0,1,0,9.2222223,.96260417,10.622344,9.1629953
Washington,WA,206892,8570,"Buckley City, WA",City,5,5,3,4,1,2,0,0,1,0,0,0,0,1,0,0,0,1,5,5,4,4,4,4,4,4,5,5,4,4,4,4,3,3,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,3,50,70,5,5,0,0,18.5,18.5,18.5,9.5,9.5,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dave Schmiot,3,2,0,0,0,0,"Tacoma, WA PMSA",8200,WA,8200,WA,,1.2324201,2.4159226,2,1,2,0,1,1,1,0,11,2.351433,22.985876,16.212479
Washington,WA,206824,22640,"Everett, WA",City,4,3,5,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0,5,5,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,0,0,0,0,0,0,1,1,,,,0,5,3,1,3,50,100,2,3,0,0,9.5,9.5,9.5,9.5,9.5,9.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Allan Giffen,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,-.3095299,2.4159226,2,2,0,0,0,1,1,0,7.1666665,.45850211,4.825913,5.0619354
Washington,WA,208898,73465,"University Place City, WA",City,5,3,2,4,2,4,0,0,1,0,0,0,0,1,0,0,0,0,4,2,3,3,4,5,3,3,2,2,3,5,4,5,3,4,4,4,2,3,3,3,0,0,0,0,0,0,1,,,,1,0,3,5,4,3,50,70,1,7.317019719318189,0,2,7.0094299,14.472103,15.306132,9.5,18.5,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,David Swinome,3,2,0,0,0,1,"Tacoma, WA PMSA",8200,WA,8200,WA,,1.9240448,2.4159226,2,1,1,0,1,1,1,0,10.640355,2.3201692,5.4328198,5.1188102
Washington,WA,206764,57535,"City of Redmond, WA",City,4,4,4,4,3,3,1,0,0,1,0,0,0,0,0,0,0,1,5,5,4,4,4,3,3,3,2,2,1,1,2,2,1,1,2,2,2,2,3,3,0,0,0,0,0,0,1,1,,,,1,4,3,3,2,90,90,1,6,0,0,7.6304827,9.6124706,5.8173323,18.5,18.5,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,Roberta Lewandowski,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,-.3095299,2.4159226,2,2,1,0,0,1,1,0,8.895587,.83264118,3.036978,3.4879315
Washington,WA,206999,100,"Aberdeen City, WA",City,5,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,10,10,1,1,0,0,1.5,1.5,1.5,1.5,1.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lisa Scott,3,2,0,0,0,0,,9999,WA,48,WA,,-1.1505935,2.4159226,2,2,0,0,0,0,1,0,1.3333334,-.77326643,14.39819,
Washington,WA,206709,33805,"Issaquah City, WA",City,5,4,3,4,1,3,0,0,1,0,0,0,0,0,0,0,0,1,5,5,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,2,2,0,0,0,0,0,0,1,,,,,1,3,3,3,3,,,1,4,0,0,18.5,18.5,18.5,18.5,24,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Hinthorne,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,.39135647,2.4159226,2,1,1,0,0,1,1,0,13.777778,1.588522,3.730541,4.2059846
Washington,WA,169281,63385,"City of Sequim, WA",City,5,4,1,3,4,4,1,0,1,0,0,0,1,1,0,0,0,0,5,2,4,2,5,5,1,1,1,1,1,1,3,3,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,30,70,3,3,0,0,1.5,4.5,1.5,18.5,1.5,1.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Melinda Barton,3,2,0,0,0,0,,9999,WA,48,WA,,-.5898844,2.4159226,2,2,2,0,0,1,1,0,4.2222223,.46990371,7.7700033,
Washington,WA,206992,51300,"Olympia City, WA",City,4,4,2,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,4,3,4,3,4,3,4,4,2,2,2,1,3,2,3,2,1,1,2,3,3,4,0,0,0,0,0,0,1,,,,,0,3,2,2,4,70,70,3,3,0,0,24,24,18.5,18.5,18.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Todd Stomm,3,2,0,0,0,1,"Olympia, WA PMSA",5910,WA,5910,WA,,1.1530699,2.4159226,2,2,0,0,0,1,1,0,13,1.4839735,4.4209766,4.1147933
Washington,WA,206849,8920,"Burlington City, WA",City,3,4,4,3,4,3,1,0,1,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,,1,1,0,0,5,5,3,3,30,30,4,4,0,0,4.5,4.5,4.5,4.5,4.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Ken,3,2,0,0,0,0,,9999,WA,48,WA,,1.3725973,2.4159226,2,2,2,0,1,1,1,0,4.3333335,1.6597838,7.9273314,
Washington,WA,206667,3180,"Auburn City, WA",City,5,3,2,3,3,2,0,0,1,0,0,0,0,1,0,0,0,0,4,4,3,3,2,2,3,3,1,1,1,1,2,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,50,90,4,4,0,0,9.5,18.5,18.5,9.5,18.5,18.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Paul Krauss,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,-.5898844,2.4159226,2,1,1,0,0,1,1,0,11.666667,1.0848441,7.4155202,6.7632661
Washington,WA,169190,7695,"Bremerton City, WA",City,5,3,2,3,1,2,1,0,1,0,0,0,0,0,0,0,1,0,4,3,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,4,3,2,2,50,70,2,2,0,0,4.5,9.5,9.5,4.5,9.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Svensson,3,2,0,0,0,0,"Bremerton, WA PMSA",1150,WA,1150,WA,,-.51979584,2.4159226,2,2,1,0,0,0,1,0,5.3333335,.018117169,6.035614,5.3118868
Washington,WA,207091,22080,"Ephrata City, WA",City,4,3,1,4,2,3,0,0,1,0,0,0,0,1,0,0,0,0,2,1,4,2,4,1,1,1,1,1,1,1,2,3,1,1,3,4,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,10,10,3,3,1,1,4.5,9.5,9.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vivian Peterson,3,2,0,0,0,0,,9999,WA,48,WA,,-.94032764,2.4159226,2,1,1,0,0,0,1,0,5.1111112,-.076866239,15.458968,
Washington,WA,207186,56625,"Pullman City, WA",City,3,2,3,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,4,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,,,,0,4,2,3,3,30,50,1,2,0,0,4.5,4.5,4.5,9.5,9.5,9.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Pete Dickinson,3,2,0,0,0,0,,9999,WA,48,WA,,-.87023896,2.4159226,2,2,2,0,0,0,1,0,5.1666665,.095638849,2.0741036,
Washington,WA,398432,79625,"Woodland City, WA",City,4,4,2,3,1,2,1,0,1,0,0,0,1,1,0,0,0,0,4,4,3,3,3,2,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,0,0,0,0,0,0,1,1,,,,0,4,3,3,2,70,70,6,6,1,1,9.5,18.5,9.5,4.5,9.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Robert A. VanderZanden,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,48,WA,,-.44970718,2.4159226,2,2,2,0,0,1,1,0,8.2222223,.92002642,11.661214,8.4209089
Washington,WA,206885,65170,"Snohomish City, WA",City,5,4,1,1,2,1,1,1,1,2,2,0,1,1,0,0,0,1,5,2,5,5,3,2,2,2,4,4,2,2,3,1,4,4,2,2,1,3,1,2,0,0,0,0,0,0,1,,1,,,0,3,2,1,4,30,50,4,5,0,0,18.5,18.5,18.5,4.5,4.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Daval Bertholet,3,2,0,0,0,0,"Seattle-Bellevue-Everett, WA PMSA",7600,WA,7600,WA,,.25117919,2.4159226,2,5,3,0,0,0,1,0,9.166667,.87766582,6.4870505,5.9534831
Wisconsin,WI,139025,73725,"Shorewood Village, WI",Village,5,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,5,5,3,3,1,4,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,5,5,5,,,8.837073176682178,6.300612446550263,0,0,13.278574,19.655933,9.5,10.466439,18.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,Leeann Butschlick,3,3,0,0,0,0,"Milwaukee-Waukesha, WI PMSA",5080,WI,5080,WI,,-.029175362,.44765052,3,1,2,0,0,0,0,0,10.956387,.27620092,2.5966449,2.5648866
Wisconsin,WI,191285,53750,"Monroe City, WI",City,5,3,3,2,2,2,1,0,1,0,0,0,1,1,0,0,0,0,5,5,5,5,1,1,3,3,5,5,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,4,4,2,2,30,50,2,2,1,1,1.5,4.5,4.5,1.5,1.5,1.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Alan L. Gerber,3,3,0,0,0,0,,9999,WI,49,WI,,.11100192,.44765052,3,2,2,0,0,1,1,1,2.3333333,-.012639882,14.731787,
Wisconsin,WI,5510936275,36275,Hudson Town,Town,5,3,1,,,,1,0,1,1,0,0,1,1,0,0,0,0,,,,,,,,,2,2,1,1,1,1,1,1,,,,,,,0,1,0,1,1,1,,,,,,,,,,,100,100,-.9012018530011945,-1.46341103096881,0,0,1.5,1.5,1.5,1.5,1.5,1.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,,3,3,0,0,0,0,"Minneapolis-St. Paul, MN-WI MSA",5120,WI,5120,WI,,-.87023896,.44765052,3,3,2,0,0,,,4,.60589784,,16.576674,11.177754
Wisconsin,WI,139474,50025,"Mauston City, WI",City,2,2,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,,4,,2,,1,,3,2,1,1,1,2,1,1,2,,2,,2,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,3,0,0,4.5,4.5,4.5,4.5,4.5,4.5,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,Harlin Owens,3,3,0,0,0,0,,9999,WI,49,WI,,-1.1505935,.44765052,3,2,1,0,0,1,,0,3.6666667,,19.839945,
Wisconsin,WI,191497,48500,"Manitowoc City, WI",City,4,3,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,3,2,4,4,3,3,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,2,4,2,30,30,1,1,0,0,4.5,4.5,4.5,1.5,1.5,1.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,David Less,3,3,0,0,0,0,,9999,WI,49,WI,,-.87023896,.44765052,3,1,2,0,0,1,1,0,2.3333333,-.40386924,17.428818,
Wisconsin,WI,139823,59950,"Onalaska Town, WI",Town,5,5,3,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,5,5,5,5,5,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,3,30,30,2,10,0,2,18.5,18.5,18.5,9.5,18.5,9.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,3,3,0,0,0,0,"La Crosse, WI-MN MSA",3870,WI,3870,WI,,.53153372,.44765052,3,4,3,0,1,1,0,0,12.333333,1.6170471,33.672077,17.764822
Wisconsin,WI,191626,40775,"La Crosse City, WI",City,4,2,2,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,5,2,4,1,1,1,1,3,3,1,1,1,3,1,1,1,1,3,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,5,5,30,10,2,2,0,0,1.5,1.5,1.5,1.5,1.5,1.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Larry Kirch,3,3,0,0,0,0,"La Crosse, WI-MN MSA",3870,WI,3870,WI,,-.73006171,.44765052,3,3,3,0,0,1,0,0,1.6666666,-.39548716,8.6185675,6.4524784
Wisconsin,WI,190877,10025,"Brookfield City, WI",City,5,4,1,2,1,3,1,0,1,0,0,0,1,1,0,0,0,0,5,3,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,3,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,3,30,30,15,15,2,2,18.5,18.5,18.5,18.5,18.5,18.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Dan Erth,3,3,0,0,0,0,"Milwaukee-Waukesha, WI PMSA",5080,WI,5080,WI,,-.5898844,.44765052,3,2,2,0,0,1,1,0,17.333334,1.1610501,10.927368,7.7164874
Wisconsin,WI,138954,86925,"Whitewater, WI",City,5,4,4,4,4,4,1,1,1,1,1,1,1,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1,3,3,4,3,3,3,3,2,2,4,4,0,0,0,0,0,0,1,1,,,,1,,,,,10,10,2,2,1,1,4.5,4.5,4.5,4.5,4.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bruce Parker,3,3,0,0,0,0,,9999,WI,49,WI,,.88197684,.44765052,3,6,2,0,0,1,1,0,3.6666667,-.0090201758,4.530519,
Wisconsin,WI,191099,58800,"City of Oak Creek, WI",City,5,3,1,2,2,2,1,0,1,0,0,0,1,1,0,0,0,0,5,3,4,3,5,4,4,2,5,5,4,5,4,5,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,90,100,1,1,0,1,1.5,4.5,4.5,18.5,18.5,9.5,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,Dr. Barbara S. Blumenfield,3,3,0,0,0,0,"Milwaukee-Waukesha, WI PMSA",5080,WI,5080,WI,,.81188822,.44765052,3,2,2,0,0,1,1,0,6.6666665,.48152772,9.699502,7.9077964
